"","Region","Año","MI-RF","RF","MIa","MIb","MIc"
"101","Perú","X2005",3.9310687074615,20.8912553373888,24.8223240448503,15.4171103658725,57.6969941769499
"107","Portugal","X2005",24.303095437969,5.91177530324056,30.2148707412096,-13.1463441509258,8.3474063652784
"108","Portugal","X2010",15.5450796955656,11.3658103448018,26.9108900403674,3.57375506600719,30.5131716437389
"112","Rep. Checa","X2001",-26.4826496355312,6.37160457063553,-20.1110450648957,136.976400387126,180.907775303519
"113","Rep. Checa","X2005",-19.3514844725148,5.28495733955259,-14.0665271329622,131.940482608806,168.174818324519
"114","Rep. Checa","X2010",-35.9817714839542,7.49645987429294,-28.4853116096613,124.54548997588,140.971512993496
"115","Rep. Dominicana","X2001",-14.5514781167925,12.2608259262305,-2.29065219056195,21.1719906451925,28.7933391440986
"117","Rep. Dominicana","X2010",-4.68491600103722,10.4085820108031,5.72366600976588,13.5752170880082,31.9206622770431
"118","Rusia","X2001",86.7022508302424,66.9190915253646,153.621342355607,243.224433841487,80.382370568996
"119","Rusia","X2005",-21.772332518316,123.349329144102,101.576996625786,323.088194678899,-25.4308501582592
"120","Rusia","X2010",-348.274895343027,205.678999777447,-142.59589556558,392.433533190617,-313.074177294846
"122","Sudáfrica","X2005",-1.4074715196852,14.6218323484793,13.2143608287941,-13.9606961751582,69.0891502809231
"123","Sudáfrica","X2010",26.4757888800649,24.6760227438018,51.1518116238667,-16.8810785374622,94.1274381315579
"126","Suecia","X2010",29.4319451273367,4.37943485047328,33.81137997781,-21.8424414252057,15.3778582681668
"128","Suiza","X2005",7.53077648449193,1.25061547351659,8.78139195800852,-45.8932605714186,34.8861517216384
"137","Venezuela","X2005",36.2956002306548,20.9378524062219,57.2334526368767,55.0192047693765,53.0931732836129
"138","Venezuela","X2010",24.1987496997101,25.6051557007129,49.803905400423,44.6381906118706,24.1370307811781
