"","Region","Año","MI-RF","RF","MIa","MIb","MIc"
"31","Australia","X2009",-2735.80183809123,1093.41208275628,-1642.38975533495,1290.80491940636,840.479316000128
"32","Australia","X2010",-434.894080469865,1119.592461311,684.698380841135,1828.67515530413,1254.9298427056
"33","Australia","X2011",96.7024976494201,1866.07338250304,1962.77588015246,1657.4246801566,3534.93365679673
"45","Bélgica","X2001",-1252.47442838137,1670.17988506813,417.705456686756,-1018.6217554975,-1385.45416611905
"99","Chile","X2011",428.803996141743,380.762357155723,809.566353297466,-2983.35320227063,1239.97436907858
"138","Costa Rica","X2006",775.234015212501,10.260409890635,785.494425103136,2143.65296855095,3947.26358640988
"139","Costa Rica","X2007",-609.949302061244,3.42389287659428,-606.52540918465,-1076.73975313631,645.332121198558
"144","Dinamarca","X2001",747.268449642762,745.016007723548,1492.28445736631,10940.6947812663,39420.5678927359
"145","Dinamarca","X2002",-151.028650304515,952.668157749185,801.63950744467,8727.05749998014,39922.2089973272
"146","Dinamarca","X2003",-2511.04886823448,942.868439173036,-1568.18042906144,8812.60312560895,39290.5562440778
"147","Dinamarca","X2004",-540.515754983184,1095.78642050516,555.270665521976,10075.180290159,37714.2741169201
"148","Dinamarca","X2005",-3832.0788453308,1124.73947107452,-2707.33937425628,9820.83799950107,39741.1234382459
"149","Dinamarca","X2006",-1290.90596951128,1331.95125957186,41.0452900605792,7867.84518027889,39384.5505894624
"150","Dinamarca","X2007",-163.04220556527,1308.62524301538,1145.58303745011,10026.5584831601,38798.3799323625
"151","Dinamarca","X2008",-2342.65727771002,1297.54775232457,-1045.10952538545,9528.9688165841,39835.137732984
"152","Dinamarca","X2009",-3756.4933607644,1489.60774367214,-2266.88561709226,8922.68794090618,38267.9025867744
"153","Dinamarca","X2010",-3682.68926189826,2172.76006634647,-1509.92919555179,9287.71058138451,42423.8297273003
"154","Dinamarca","X2011",-398.782780795742,1034.6751948848,635.892414089058,12338.2683981202,36914.7781879913
"221","Guatemala","X2001",3921.01718919037,10.8300443913262,3931.8472335817,1276.62171873285,2159.77590699728
"222","Guatemala","X2002",4266.45157524038,7.69681557267702,4274.14839081306,83.5172491038031,1746.75059712935
"223","Guatemala","X2003",-577.474477762587,7.79842004358051,-569.676057719006,-554.325217942662,-76.0565159455018
"264","India","X2011",-370.032031302049,490.861178066903,120.829146764854,2468.86942082488,2448.47034349678
"318","Malasia","X2010",-3297.77502925636,80.0638811485375,-3217.71114810782,1405.33598727651,2436.76815271316
"319","Malasia","X2011",201.998012096725,119.136389680646,321.134401777371,563.336676122896,-39.7927745682092
"324","México","X2005",-1562.10789015282,322.651786786867,-1239.45610336595,-1604.48822194697,845.953286981713
"325","México","X2006",-1269.42589111367,324.198524232759,-945.227366880908,2234.03351254906,108.051263320339
"326","México","X2007",-349.977948762113,338.738690106629,-11.2392586554844,1648.24786200171,1089.24271717224
"327","México","X2008",-2412.6935348684,555.658293059608,-1857.03524180879,182.728993089648,2314.64780461614
"328","México","X2009",348.611656230877,159.258924744251,507.870580975128,675.684459205254,-1505.26207218935
"329","México","X2010",-1953.39993124326,523.618098647524,-1429.78183259574,1564.77993737219,136.593477739051
"330","México","X2011",-2287.78973366699,811.594394170378,-1476.19533949661,2668.71164816188,102.888818573161
"331","Nicaragua","X2001",-3486.09554670563,2.09624663555391,-3483.99930007008,22262.2464305946,-2020.45506156905
"332","Nicaragua","X2002",-4594.77133043606,4.56149136572381,-4590.20983907034,23382.0872445373,-4871.00412066537
"333","Nicaragua","X2003",-4862.72097475378,3.34271493863995,-4859.37825981514,22473.9517753807,-3446.69543012709
"334","Nicaragua","X2004",-5016.05311861608,3.36869935962903,-5012.68441925645,22036.8430681966,-3300.95074361629
"335","Nicaragua","X2005",-6347.11962239568,2.9861872500189,-6344.13343514566,21316.2528373838,-2346.41240102307
"336","Nicaragua","X2006",-7667.87299191586,2.37146952743162,-7665.50152238843,23851.3953014699,-4703.62363415378
"337","Nicaragua","X2007",-5635.7039226055,1.95129558354695,-5633.75262702195,25613.3933637653,-662.903803146949
"338","Nicaragua","X2008",-5404.93257965369,2.90193224016026,-5402.03064741353,21605.9929769306,-4501.054522044
"339","Nicaragua","X2009",-7300.24937267302,2.76322168996621,-7297.48615098305,21407.9199381244,-3853.4219698602
"340","Nicaragua","X2010",-6788.04204736949,2.83935276029591,-6785.20269460919,22440.3480873722,-1022.05949146801
"341","Nicaragua","X2011",-6388.65299408858,8.05706053467034,-6380.59593355391,23910.9149689616,-3716.75804592085
"353","Panamá","X2001",2487.93725520272,2.51765930765479,2490.45491451037,13205.5151021619,131.980738588221
"354","Panamá","X2002",1449.77433754731,1.49582779838962,1451.2701653457,11293.3993960225,2187.8312031949
"355","Panamá","X2003",3488.75631975331,0.987259622503818,3489.74357937581,13927.7627901163,1145.90402595823
"356","Panamá","X2004",3505.56570213189,0.909313653871886,3506.47501578576,11615.3913363085,-438.403622304581
"357","Panamá","X2005",723.401978642455,0.862518691971682,724.264497334427,11106.5130036195,1597.84966465851
"358","Panamá","X2006",1684.02750932331,2.35476752997664,1686.38227685329,11493.7209642704,154.858876471112
"359","Panamá","X2007",1775.74937901299,3.48933837176738,1779.23871738476,10547.2644468607,-515.753198405573
"360","Panamá","X2008",125.862820583823,2.90983304286562,128.772653626689,15901.3455959008,1102.23517409454
"361","Panamá","X2009",-758.978783414945,2.54333169532193,-756.435451719623,11357.5963109113,1648.31004122126
"362","Panamá","X2010",3391.20494721092,103.990200509875,3495.1951477208,13778.2048495647,2941.06241088064
