"","Region","Año","MI-RF","RF","MIa","MIb","MIc"
"433","Rusia","X2004",398730.5,227.5,398958,398958,398958
"434","Rusia","X2005",390563.8,260.2,390824,390824,390824
"435","Rusia","X2006",420870.7,299.3,421170,421170,421170
"436","Rusia","X2007",467273.6,396.4,467670,467670,467670
"437","Rusia","X2008",522123.6,453.4,522577,522577,522577
"438","Rusia","X2009",474767.3,493.7,475261,475261,475261
"439","Rusia","X2010",672487.9,625.1,673113,673113,673113
"440","Rusia","X2011",658718.968176517,868.1,659587.068176517,853166.218023119,750836.062686615
"441","Sudáfrica","X2001",122539.5,21.5,122561,122561,122561
"442","Sudáfrica","X2002",116965.5,19.5,116985,116985,116985
"443","Sudáfrica","X2003",130911.4,26.6,130938,130938,130938
"444","Sudáfrica","X2004",133184.6,37.4,133222,133222,133222
"445","Sudáfrica","X2005",148100.7,45.3,148146,148146,148146
"446","Sudáfrica","X2006",146602.2,45.8,146648,146648,146648
"447","Sudáfrica","X2007",152497.1,52.9,152550,152550,152550
"448","Sudáfrica","X2008",156513.3,53.7,156567,156567,156567
"449","Sudáfrica","X2009",151244.3,47.7,151292,151292,151292
"450","Sudáfrica","X2010",210236.8,59.2,210296,210296,210296
"451","Sudáfrica","X2011",194023.517743969,65.8,194089.317743969,290112.017234472,195161.147673455
"452","Suecia","X2001",295977.6,1645.4,297623,297623,297623
"453","Suecia","X2002",269611.3,1647.7,271259,271259,271259
"454","Suecia","X2003",255603.1,2236.9,257840,257840,257840
"455","Suecia","X2004",263197.3,3556.7,266754,266754,266754
"456","Suecia","X2005",254864.5,3452.5,258317,258317,258317
"457","Suecia","X2006",249956.7,4085.3,254042,254042,254042
"458","Suecia","X2007",231267.036819414,4604.8,235871.836819414,223776.874918198,424756.47356676
"459","Suecia","X2008",251400.8,4883.2,256284,256284,256284
"460","Suecia","X2009",230493.6,4597.4,235091,235091,235091
"461","Suecia","X2010",231829.7,5592.3,237422,237422,237422
"462","Suecia","X2011",181206.99427547,6323.2,187530.19427547,168027.705769773,393930.67352157
"463","Suiza","X2001",282242.605503396,2656.39449660406,284899,284899,284899
"464","Suiza","X2002",240046.154096558,2753.84590344213,242800,242800,242800
"465","Suiza","X2003",186564.568277757,2556.43172224326,189121,189121,189121
"466","Suiza","X2004",141242.245738814,3460.75426118649,144703,144703,144703
"467","Suiza","X2005",131810.092186064,3028.90781393586,134839,134839,134839
"468","Suiza","X2006",122474.151632238,2651.84836776243,125126,125126,125126
"469","Suiza","X2007",135717.310383546,3406.68961645363,139124,139124,139124
"470","Suiza","X2008",154908.22590464,3879.77409535996,158788,158788,158788
"471","Suiza","X2009",164449.150374447,3830.84962555262,168280,168280,168280
"472","Suiza","X2010",216475.593973717,3796.40602628267,220272,220272,220272
"473","Suiza","X2011",251793.131065086,3775.79373277533,255568.924797861,350786.055928464,422646.789327428
"474","Tailandia","X2001",102405.1,8.9,102414,102414,102414
"475","Tailandia","X2002",97742.6,7.4,97750,97750,97750
"476","Tailandia","X2003",93568.5,7.5,93576,93576,93576
"477","Tailandia","X2004",128163.7,14.3,128178,128178,128178
"478","Tailandia","X2005",124330.2,16.8,124347,124347,124347
"479","Tailandia","X2006",126798.6,46.4,126845,126845,126845
"480","Tailandia","X2007",129648.9,54.1,129703,129703,129703
"481","Tailandia","X2008",125806.2,100.8,125907,125907,125907
"482","Tailandia","X2009",123395.8,145.2,123541,123541,123541
"483","Tailandia","X2010",121912.9,153.1,122066,122066,122066
"484","Tailandia","X2011",106470.46893211,82.0489933822027,106552.517925492,126214.795504855,145407.964049193
"485","Turquía","X2001",111278.51315346,63.4868465398358,111342,111342,111342
"486","Turquía","X2002",105915.895630247,80.1043697525034,105996,105996,105996
"487","Turquía","X2003",104077.383454933,299.616545067128,104377,104377,104377
"488","Turquía","X2004",121642.317277436,172.682722564131,121815,121815,121815
"489","Turquía","X2005",145840.983541244,111.016458756118,145952,145952,145952
"490","Turquía","X2006",176968.980537537,119.019462463093,177088,177088,177088
"491","Turquía","X2007",196998.82221858,133.177781419601,197132,197132,197132
"492","Turquía","X2008",215107.305643853,167.694356147002,215275,215275,215275
"493","Turquía","X2009",271664.082774492,170.917225508321,271835,271835,271835
"494","Turquía","X2010",399332.837461003,520.162538997012,399853,399853,399853
"495","Turquía","X2011",639014.193260077,1094.71813074938,640108.911390826,434249.51754044,564163.400934659
"496","Venezuela","X2001",223026.347943038,48.6520569618955,223075,223075,223075
"497","Venezuela","X2002",166777.714277663,29.2857223374326,166807,166807,166807
"498","Venezuela","X2003",109985.279772333,76.7202276670177,110062,110062,110062
"499","Venezuela","X2004",123179.931114897,52.0688851027336,123232,123232,123232
"500","Venezuela","X2005",135536.108449036,37.8915509643226,135574,135574,135574
"501","Venezuela","X2006",139632.914294736,38.0857052636438,139671,139671,139671
"502","Venezuela","X2007",140728.277727628,45.7222723715499,140774,140774,140774
"503","Venezuela","X2008",137841.517360951,58.4826390487387,137900,137900,137900
"504","Venezuela","X2009",123548.561034814,97.4389651861686,123646,123646,123646
"505","Venezuela","X2010",125408.285823805,76.7141761954118,125485,125485,125485
"506","Venezuela","X2011",56369.0676365783,148.963129752023,56518.0307663303,159931.675864357,217758.422620871
